t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.526490066225166;13349.9036278736;-1.69210701238412E-05;0.002956512569753;0.248788322155519;13.861198136575;2.41779154429975E-07;-1.34706835747192E-05
0.529801324503311;13346.1099864587;-1.32289044202891E-05;0.002955243205555;0.249762568905856;10.4460607144618;2.42725953513649E-07;-1.01517615649342E-05
0.533112582781457;13342.6958232834;-9.90903561142045E-06;0.002954101048979;0.249411506646244;7.45009974342737;2.42384781807909E-07;-7.24020645653992E-06
0.536423841059603;13339.6995112501;-6.9978216747319E-06;0.002953098860055;0.248214540009423;4.90608501159353;2.41221537573239E-07;-4.76786480726108E-06
0.539735099337748;13337.1542995516;-4.52664326968773E-06;0.00295224768609;0.246621238005991;2.83881036146701;2.39673124015249E-07;-2.75883193726632E-06
0.543046357615894;13335.0854315995;-2.51915881325096E-06;0.002951555902192;0.245018800289702;1.25977627490266;2.38115832126577E-07;-1.22428432282321E-06
0.54635761589404;13333.5047950752;-9.8616849069652E-07;0.002951027426759;0.243696622536304;0.159197801334503;2.36830904375674E-07;-1.54712686914981E-07
0.549668874172186;13332.4028944239;8.2118217460803E-08;0.002950659041508;0.242815398982162;-0.502681099116572;2.35974507725093E-07;4.88518954744753E-07
0.552980132450331;13331.7401342999;7.24493462469956E-07;0.002950437479926;0.24239590369279;-0.800274979428131;2.35566830968433E-07;7.77728657682874E-07
0.556291390728477;13331.4421209243;1.01329548865142E-06;0.002950337856374;0.242341745336244;-0.8377600153896;2.35514198426823E-07;8.14157619541173E-07
0.559602649006622;13331.4045817299;1.04967181796811E-06;0.002950325307433;0.242494832157966;-0.732126825022722;2.3566297229992E-07;7.11500456112911E-07
0.562913907284768;13331.5103680071;9.47163428412941E-07;0.002950360670694;0.242701400115196;-0.588351764792704;2.35863720573012E-07;5.71776002049689E-07
0.566225165562914;13331.6543496353;8.07639722622811E-07;0.002950408802608;0.242859609799828;-0.476916851004706;2.36017472981826E-07;4.63480568420781E-07
0.56953642384106;13331.7659427588;6.99498041402716E-07;0.002950446107572;0.242933536952618;-0.424358704964187;2.36089317369E-07;4.12403154505144E-07
0.572847682119205;13331.818574832;6.48492471874254E-07;0.002950463702265;0.242938377393664;-0.420902151453722;2.36094021438907E-07;4.09043983231844E-07
0.576158940397351;13331.8220362259;6.45138004670861E-07;0.002950464859398;0.242912075407094;-0.439689851410763;2.3606846046453E-07;4.273023732149E-07
0.579470198675497;13331.803222224;6.6337083367954E-07;0.002950458569944;0.242888640885338;-0.456402790538116;2.36045686168156E-07;4.43544455059269E-07
0.582781456953642;13331.7864858503;6.79590141227535E-07;0.00295045297504;0.242883725337547;-0.459903509490795;2.36040909107706E-07;4.46946547491932E-07
0.586092715231788;13331.7829802158;6.82987456599748E-07;0.002950451803121;0.242895204778383;-0.451730573370514;2.36052065135375E-07;4.39003869285998E-07
0.589403973509934;13331.7911646314;6.75055934421482E-07;0.002950454539138;0.242912981374635;-0.439065585448662;2.36069340908088E-07;4.26695694834027E-07
0.59271523178808;13331.8038473959;6.62765035742225E-07;0.002950458778937;0.242928737400184;-0.427828174475853;2.36084653035346E-07;4.15774877894718E-07
0.596026490066225;13331.8151005629;6.51859530930173E-07;0.002950462540829;0.242939913073928;-0.419849974956023;2.36095513854233E-07;4.08021449932252E-07
0.599337748344371;13331.8230899381;6.44116963786596E-07;0.00295046521165;0.2429481945484;-0.413933931705366;2.36103562013264E-07;4.02272080659587E-07
0.602649006622517;13331.8290142628;6.3837564267296E-07;0.002950467192132;0.242956128906418;-0.408263026163682;2.36111272834641E-07;3.96760942778277E-07
0.605960264900662;13331.8346931027;6.32872215613027E-07;0.00295046909055;0.242964975006356;-0.401937442594979;2.36119869711394E-07;3.90613571256799E-07
0.609271523178808;13331.8410275324;6.26733440968303E-07;0.00295047120813;0.242974574501267;-0.395069456735659;2.36129198757641E-07;3.83939078662797E-07
0.612582781456954;13331.8479051178;6.20068277420547E-07;0.002950473507286;0.242984270698628;-0.388128253621969;2.36138621782163E-07;3.77193431579874E-07
0.615894039735099;13331.8548560171;6.13332053362147E-07;0.002950475830952;0.242993670888314;-0.381394998986807;2.36147757138128E-07;3.70649874397958E-07
0.619205298013245;13331.8615986719;6.06797631536195E-07;0.002950478085003;0.243002787685702;-0.374861010628907;2.36156617086226E-07;3.64299969520605E-07
0.622516556291391;13331.8681417771;6.0045658660694E-07;0.002950480272346;0.243011795655324;-0.368401443409029;2.36165371271942E-07;3.58022389098944E-07
0.625827814569536;13331.8746103522;5.94187760370996E-07;0.002950482434775;0.243020800626868;-0.361940488730951;2.36174122544701E-07;3.51743460307592E-07
0.629139072847682;13331.8810803119;5.87917582852403E-07;0.002950484597667;0.243029794117716;-0.355484234327715;2.3618286265993E-07;3.45469099369494E-07
0.632450331125828;13331.8875455598;5.81651962029534E-07;0.002950486758985;0.2430387264453;-0.349068373014609;2.36191543334838E-07;3.39233993518402E-07
