t [s];P [Pa];Q [m^3/s];A [m^2];P_f [Pa];P_b [Pa];Q_f [m^3/s];Q_b [m^3/s]
0.047058823529412;10209.2758334086;7.40524378215322E-05;0.000542203135718;267.462899973298;-206.078556626568;4.05752059245259E-05;3.12629522546374E-05
0.047404844290658;10217.543316831;7.56069489396896E-05;0.000542557089753;277.014504955753;-207.04647321827;4.20242231119995E-05;3.14097891244611E-05
0.047750865051903;10226.1270052218;7.72028029969869E-05;0.000542924400545;286.797396678642;-207.995222609821;4.35083274353774E-05;3.15537182523394E-05
0.048096885813149;10234.9611475531;7.88308364482431E-05;0.00054330223651;296.74008355128;-208.927945478177;4.50166733306049E-05;3.16952160916952E-05
0.048442906574395;10243.9711115574;8.04806801828264E-05;0.000543687391787;306.771672225954;-209.847970898177;4.65385059895106E-05;3.18347876766741E-05
0.04878892733564;10253.0826748121;8.2142084426711E-05;0.000544076684447;316.830130625887;-210.758531687523;4.80644148946385E-05;3.19729234388234E-05
0.049134948096886;10262.2305724227;8.38061290939882E-05;0.000544467321598;326.868423723892;-211.662501283059;4.95872646417361E-05;3.21100592901586E-05
0.049480968858132;10271.3648959251;8.54661146924209E-05;0.000544857171498;336.857673129947;-212.56217331043;5.11026742619958E-05;3.22465431829854E-05
0.049826989619377;10280.4544733038;8.71180082055075E-05;0.000545244905963;346.787143403795;-213.459097471997;5.26090151456214E-05;3.2382610213433E-05
0.050173010380623;10289.4870194161;8.87604161195808E-05;0.000545630004628;356.661476484933;-214.353978180245;5.41069914936478E-05;3.25183672437301E-05
0.050519031141869;10298.466471789;9.03941494979042E-05;0.000546012639303;366.496148924991;-215.246635590066;5.5598951161682E-05;3.26537869906451E-05
0.050865051903114;10307.4084868192;9.20215289128533E-05;0.000546393480396;376.312767248777;-216.136020437863;5.70881719471062E-05;3.27887102766378E-05
0.05121107266436;10316.3357202952;9.36456729842703E-05;0.00054677349478;386.135808587732;-217.020271994246;5.85783671299635E-05;3.29228548215182E-05
0.051557093425606;10325.2745100778;9.52700127120079E-05;0.00054715380394;395.991687763919;-217.896812570906;6.00735439458171E-05;3.30558295795228E-05
0.051903114186851;10334.2538486773;9.68981642858662E-05;0.000547535639891;405.909944393427;-218.762478428766;6.15781836741484E-05;3.31871545986115E-05
0.052249134948097;10343.306439449;9.85341290332863E-05;0.000547920389753;415.925382885926;-219.613690934439;6.30975662849635E-05;3.33162869855956E-05
0.052595155709343;10352.4706654358;0.000100182644031;0.000548309678915;426.079545011269;-220.446670413339;6.46379938331129E-05;3.34426533485215E-05
0.052941176470588;10361.7918480822;0.000101849437942;0.000548705423747;436.420090151424;-221.257688102857;6.62066964399998E-05;3.35656880189895E-05
0.053287197231834;10371.3213755329;0.00010354117522;0.000549109793699;446.997391038594;-222.043341159647;6.78113158532547E-05;3.36848747718726E-05
0.05363321799308;10381.1130233633;0.000105264981386;0.000549525054397;457.858636165804;-222.800825420827;6.94590107585193E-05;3.37997882042964E-05
0.053979238754325;10391.2167842293;0.000107027589723;0.000549953305611;469.040623475761;-223.528174129109;7.11553635528404E-05;3.39101299512095E-05
0.054325259515571;10401.671422831;0.000108834284265;0.000550396166102;480.562954841968;-224.224430508001;7.29033479198728E-05;3.40157548657401E-05
0.054671280276817;10412.4974978183;0.000110687893546;0.0005508544794;492.423357624431;-224.889728522944;7.47026190909186E-05;3.41166832709889E-05
0.055017301038062;10423.6926025858;0.000112588093122;0.000551328114676;504.596390347918;-225.525268137982;7.65493174910736E-05;3.42130972063642E-05
0.055363321799308;10435.2300956942;0.000114531205458;0.000551815916149;517.035991524237;-226.133186208043;7.84364554058965E-05;3.43053208414195E-05
0.055709342560554;10447.0617788005;0.000116510567008;0.000552315819714;529.681436561893;-226.716338555048;8.03548206687475E-05;3.43937874159143E-05
0.056055363321799;10459.1240714912;0.000118517398845;0.000552825116939;542.465514732233;-227.278019808461;8.2294217139692E-05;3.44789967384913E-05
0.056401384083045;10471.3464684081;0.000120542004639;0.000553340814351;555.323305035781;-227.821653397923;8.42447960399914E-05;3.45614681573016E-05
0.056747404844291;10483.6606251222;0.000122575054958;0.000553860017704;568.199896970018;-228.350484287516;8.61982272238675E-05;3.46416939465479E-05
0.057093425605536;10496.0083861668;0.000124608711931;0.000554380269962;581.05574202311;-228.867302602685;8.81485110217889E-05;3.47200973795687E-05
0.057439446366782;10508.3474129047;0.000126637399162;0.000554899786723;593.868917920665;-229.374219026232;9.00923217358819E-05;3.47969986554987E-05
0.057785467128028;10520.6536723787;0.000128658111152;0.000555417558541;606.63427526362;-229.872504727062;9.20288781814385E-05;3.48725906158134E-05
0.058131487889273;10532.9207440209;0.000130670259558;0.000555933319046;619.360048937051;-230.362501267467;9.39594296239E-05;3.49469250768966E-05
0.058477508650519;10545.1565211539;0.000132675145461;0.000556447403788;632.062955849654;-230.843600087744;9.58865120860673E-05;3.50199097177747E-05
0.058823529411765;10557.3783292462;0.000134675212564;0.000556960543249;644.763366273162;-231.314283607704;9.78132158207209E-05;3.50913143153826E-05
0.05916955017301;10569.6080561498;0.000136673320897;0.000557473657225;657.482090206675;-231.772217515116;9.97426977890648E-05;3.51607847450943E-05
0.059515570934256;10581.8688461759;0.000138672273295;0.000557987715609;670.239590303951;-232.214386414462;0.000101678062259;3.52278635591885E-05
0.059861591695502;10594.1841773738;0.000140674716578;0.000558503699562;683.057369745656;-232.637269184501;0.000103622571349;3.5292016589302E-05
0.060207612456747;10606.5790740455;0.000142683378699;0.000559022652199;695.960365307286;-233.037052243487;0.00010558000807;3.53526652996284E-05
0.060553633217993;10619.0822865481;0.00014470146413;0.000559545769497;708.978767192366;-233.409876265001;0.000107554952398;3.54092242147079E-05
0.060899653979239;10631.7278644117;0.000146732967374;0.000560074465444;722.147910201245;-233.752105050727;0.000109552764766;3.54611417085193E-05
0.061245674740485;10644.5547786348;0.000148782697235;0.00056061035539;735.505608490442;-234.06059665354;0.000111579181734;3.55079411349496E-05
0.06159169550173;10657.6039853212;0.000150855913629;0.000561155132631;749.087246186788;-234.33294976532;0.000113639571217;3.55492582058247E-05
0.061937716262976;10670.9132699058;0.000152957620184;0.000561710352936;762.919755371271;-234.567695748514;0.000115738018922;3.55848701228756E-05
0.062283737024222;10684.5110331071;0.000155091679806;0.00056227717591;777.016053009058;-234.764410040017;0.000117876484405;3.56147124781587E-05
0.062629757785467;10698.4106164533;0.000157259987643;0.000562856130044;791.371456843365;-234.923725757249;0.000120054257347;3.56388813181523E-05
0.062975778546713;10712.6067045704;0.000159461929426;0.000563446965372;805.963105117666;-235.04724533588;0.000122267869529;3.56576197388423E-05
0.063321799307959;10727.0748332661;0.000161694280028;0.000564048636118;820.752639337315;-235.137360058612;0.00012451150181;3.56712905075061E-05
0.063667820069204;10741.774252763;0.000163951583078;0.000564659422956;835.691605589736;-235.196999369846;0.000126777803537;3.56803380327321E-05
0.06401384083045;10756.6535797042;0.00016622693233;0.000565277170546;850.728407536488;-235.229339583013;0.000129058947335;3.56852441741409E-05
